timestamp,open,high,low,close,volume
2021-07-21 11:45:00,433.54,434.01,433.51,434.01,27289
2021-07-21 12:00:00,434.02,434.02,433.69,433.73,69245
2021-07-21 12:15:00,433.72,433.82,433.595,433.62,50614
2021-07-21 12:30:00,433.62,433.77,433.545,433.74,49173
2021-07-21 12:45:00,433.715,433.76,433.43,433.43,25705
2021-07-21 13:00:00,433.45,433.775,433.45,433.6,34523
2021-07-21 13:15:00,433.61,433.87,433.53,433.84,20770
2021-07-21 13:30:00,433.84,433.98,433.73,433.895,37512
2021-07-21 13:45:00,433.92,434.03,433.84,433.91,43176
2021-07-21 14:00:00,433.93,433.96,433.72,433.72,26265
2021-07-21 14:15:00,433.72,433.85,433.62,433.84,18190
2021-07-21 14:30:00,433.88,434.135,433.86,434.08,36717
2021-07-21 14:45:00,434.085,434.17,434.02,434.17,37043
2021-07-21 15:00:00,434.16,434.36,434.1,434.16,69206
2021-07-21 15:15:00,434.16,434.38,434.0,434.1,45556
2021-07-21 15:30:00,434.11,434.29,433.94,434.03,69841
2021-07-21 15:45:00,434.02,434.7,433.54,434.49,203802
2021-07-21 16:00:00,434.51,434.79,434.49,434.77,10161
2021-07-22 09:30:00,434.75,435.02,434.03,434.82,84363
2021-07-22 09:45:00,434.87,435.01,433.975,434.375,51689
2021-07-22 10:00:00,434.45,434.84,434.09,434.71,50661
2021-07-22 10:15:00,434.78,434.84,434.47,434.66,32889
2021-07-22 10:30:00,434.66,435.35,434.66,435.21,40552
2021-07-22 10:45:00,435.215,435.255,435.0,435.04,29353
2021-07-22 11:00:00,435.03,435.14,434.63,434.695,19894
2021-07-22 11:15:00,434.71,435.0,434.45,434.67,27149
2021-07-22 11:30:00,434.69,434.76,434.23,434.25,40887
2021-07-22 11:45:00,434.27,434.575,434.18,434.47,25823
2021-07-22 12:00:00,434.57,434.62,433.77,433.92,34054
2021-07-22 12:15:00,433.93,434.28,433.695,434.255,30536
2021-07-22 12:30:00,434.16,434.61,434.16,434.58,27646
2021-07-22 12:45:00,434.49,434.82,434.28,434.82,25165
2021-07-22 13:00:00,434.815,435.06,434.69,434.99,20034
2021-07-22 13:15:00,434.965,435.07,434.86,435.01,13863
2021-07-22 13:30:00,435.03,435.18,434.99,435.11,16012
2021-07-22 13:45:00,435.09,435.24,434.99,435.22,26050
2021-07-22 14:00:00,435.17,435.505,435.17,435.505,33149
2021-07-22 14:15:00,435.5,435.58,435.32,435.45,26726
2021-07-22 14:30:00,435.46,435.51,435.34,435.415,23431
2021-07-22 14:45:00,435.42,435.69,435.41,435.66,38726
2021-07-22 15:00:00,435.68,435.7,435.39,435.475,27448
2021-07-22 15:15:00,435.44,435.61,435.4,435.54,45096
2021-07-22 15:30:00,435.52,435.52,435.11,435.29,72281
2021-07-22 15:45:00,435.37,435.56,435.28,435.51,88249
2021-07-22 16:00:00,435.76,435.78,435.74,435.78,15500
2021-07-23 09:30:00,437.58,437.58,436.98,437.27,51762
2021-07-23 09:45:00,437.24,437.625,436.84,436.96,27492
2021-07-23 10:00:00,437.04,437.42,437.04,437.35,28947
2021-07-23 10:15:00,437.39,437.58,437.3,437.57,27059
2021-07-23 10:30:00,437.56,438.08,437.43,437.95,31297
2021-07-23 10:45:00,437.96,438.38,437.84,438.28,36069
2021-07-23 11:00:00,438.325,438.67,438.3,438.58,22351
2021-07-23 11:15:00,438.58,439.26,438.575,439.24,31612
2021-07-23 11:30:00,439.27,439.5,438.93,438.93,42450
2021-07-23 11:45:00,438.91,439.19,438.75,438.78,30631
2021-07-23 12:00:00,438.81,439.09,438.71,439.02,31801
2021-07-23 12:15:00,439.0,439.23,438.91,439.02,19590
2021-07-23 12:30:00,439.06,439.25,438.93,439.235,12321
2021-07-23 12:45:00,439.23,439.37,439.13,439.36,25124
2021-07-23 13:00:00,439.37,439.84,439.36,439.82,45716
2021-07-23 13:15:00,439.83,440.02,439.76,439.84,48388
2021-07-23 13:30:00,439.85,439.85,439.53,439.8,32019
2021-07-23 13:45:00,439.77,439.99,439.76,439.79,31115
2021-07-23 14:00:00,439.78,440.0,439.59,439.84,52738
2021-07-23 14:15:00,439.84,439.86,439.68,439.74,58539
2021-07-23 14:30:00,439.74,439.85,439.59,439.74,55235
2021-07-23 14:45:00,439.74,439.78,439.6,439.75,49635
2021-07-23 15:00:00,439.74,439.77,439.185,439.23,56511
2021-07-23 15:15:00,439.22,439.625,439.19,439.625,43479
2021-07-23 15:30:00,439.61,440.25,439.6,440.03,97024
2021-07-23 15:45:00,440.03,440.3,439.74,439.74,144623
2021-07-23 16:00:00,439.73,439.76,439.73,439.76,2800
2021-07-26 09:30:00,439.3,440.24,439.28,439.65,42360
2021-07-26 09:45:00,439.725,440.03,439.71,439.96,14331
2021-07-26 10:00:00,439.98,440.045,439.5,439.55,35299
2021-07-26 10:15:00,439.495,439.69,439.39,439.41,19102
2021-07-26 10:30:00,439.45,439.715,439.29,439.29,24465
2021-07-26 10:45:00,439.29,439.93,439.26,439.69,42841
2021-07-26 11:00:00,439.65,439.97,439.41,439.9,23076
2021-07-26 11:15:00,439.96,440.45,439.95,440.4,35314
2021-07-26 11:30:00,440.425,440.73,440.37,440.5,17202
2021-07-26 11:45:00,440.52,440.735,440.51,440.735,9912
2021-07-26 12:00:00,440.7,440.8,440.38,440.47,18297
2021-07-26 12:15:00,440.49,440.49,440.35,440.37,16410
2021-07-26 12:30:00,440.37,440.39,439.96,440.07,19766
2021-07-26 12:45:00,440.03,440.18,440.02,440.17,16117
2021-07-26 13:00:00,440.19,440.475,440.19,440.47,31013
2021-07-26 13:15:00,440.44,440.69,440.41,440.47,30647
2021-07-26 13:30:00,440.46,440.46,440.19,440.34,12653
2021-07-26 13:45:00,440.34,440.37,440.225,440.305,9440
2021-07-26 14:00:00,440.32,440.54,440.28,440.36,36247
2021-07-26 14:15:00,440.35,440.49,440.19,440.49,53103
2021-07-26 14:30:00,440.49,440.56,440.45,440.47,38661
2021-07-26 14:45:00,440.46,440.67,440.45,440.61,27044
2021-07-26 15:00:00,440.62,440.73,440.57,440.71,25521
2021-07-26 15:15:00,440.66,440.83,440.59,440.8,40621
2021-07-26 15:30:00,440.8,440.87,440.6,440.6,39099
2021-07-26 15:45:00,440.58,441.03,440.46,440.98,88648
2021-07-26 16:00:00,440.99,441.06,440.99,441.05,3492
2021-07-27 09:30:00,439.8,439.82,438.58,438.635,72179
2021-07-27 09:45:00,438.61,439.47,438.61,439.245,45622
2021-07-27 10:00:00,439.12,439.59,438.16,438.22,29486
2021-07-27 10:15:00,438.16,439.14,438.07,439.14,30160
2021-07-27 10:30:00,438.9,438.95,438.225,438.325,26533
2021-07-27 10:45:00,438.22,438.91,438.02,438.535,16617
2021-07-27 11:00:00,438.675,438.975,438.305,438.53,17539
2021-07-27 11:15:00,438.45,438.45,437.37,437.735,44928
2021-07-27 11:30:00,437.725,437.725,436.83,437.245,62846
2021-07-27 11:45:00,437.375,437.84,437.29,437.48,17148
2021-07-27 12:00:00,437.0,437.13,436.47,436.47,52154
2021-07-27 12:15:00,436.61,437.26,436.38,437.26,21424
2021-07-27 12:30:00,437.155,437.31,436.735,437.31,18146
2021-07-27 12:45:00,437.305,437.36,436.73,436.78,17874
2021-07-27 13:00:00,436.79,437.19,436.64,436.64,16345
2021-07-27 13:15:00,436.61,436.86,436.02,436.28,25751
2021-07-27 13:30:00,436.16,436.74,436.01,436.53,27220
2021-07-27 13:45:00,436.67,436.88,436.3,436.32,17554
2021-07-27 14:00:00,436.32,437.14,436.305,437.14,42010
2021-07-27 14:15:00,437.17,437.72,437.16,437.54,76040
2021-07-27 14:30:00,437.485,437.68,437.41,437.5,32993
2021-07-27 14:45:00,437.54,438.06,437.54,438.05,46450
2021-07-27 15:00:00,438.03,438.375,437.9,437.97,58015
2021-07-27 15:15:00,438.02,438.125,437.88,438.02,36537
2021-07-27 15:30:00,438.04,438.105,437.7,438.105,81024
2021-07-27 15:45:00,438.1,438.99,437.98,438.97,102504
2021-07-27 16:00:00,438.55,438.55,438.0,438.0,3300
2021-07-28 09:30:00,439.67,439.82,438.17,438.31,35421
2021-07-28 09:45:00,438.31,438.68,438.125,438.6,33196
2021-07-28 10:00:00,438.615,438.77,438.175,438.255,57715
2021-07-28 10:15:00,438.35,439.28,438.275,439.13,24062
2021-07-28 10:30:00,439.34,439.51,438.405,438.51,32232
2021-07-28 10:45:00,438.695,439.31,438.695,439.24,18555
2021-07-28 11:00:00,439.31,439.5,439.13,439.13,21869
2021-07-28 11:15:00,439.14,439.42,438.97,439.02,15754
2021-07-28 11:30:00,438.99,439.38,438.93,439.245,12423
2021-07-28 11:45:00,439.21,439.5,438.92,439.23,23451
2021-07-28 12:00:00,439.245,439.29,439.06,439.24,15542
2021-07-28 12:15:00,439.12,439.12,438.8,438.8,40027
2021-07-28 12:30:00,438.81,439.0,438.45,438.45,21053
2021-07-28 12:45:00,438.44,438.72,438.44,438.55,8708
2021-07-28 13:00:00,438.69,438.7,438.37,438.39,13949
2021-07-28 13:15:00,438.27,438.31,438.05,438.08,15437
2021-07-28 13:30:00,438.11,438.28,437.915,438.145,25408
2021-07-28 13:45:00,438.235,438.46,438.075,438.075,33493
2021-07-28 14:00:00,438.18,439.07,437.71,439.07,95539
2021-07-28 14:15:00,439.07,439.29,438.9,439.025,27593
2021-07-28 14:30:00,439.06,439.67,438.5,439.65,60480
2021-07-28 14:45:00,439.7,440.29,439.545,439.705,71014
2021-07-28 15:00:00,439.69,439.95,439.385,439.71,23218
2021-07-28 15:15:00,439.76,439.85,439.13,439.57,44705
2021-07-28 15:30:00,439.62,439.82,439.35,439.66,26360
2021-07-28 15:45:00,439.64,439.66,438.82,438.82,68039
2021-07-28 16:00:00,438.63,438.75,438.58,438.75,3700
2021-07-29 09:30:00,439.82,441.075,439.82,440.53,58812
2021-07-29 09:45:00,440.545,440.8,440.37,440.71,38460
2021-07-29 10:00:00,440.64,440.67,440.39,440.47,22480
2021-07-29 10:15:00,440.59,440.94,440.54,440.92,16564
2021-07-29 10:30:00,440.87,441.355,440.87,441.12,44130
2021-07-29 10:45:00,441.14,441.49,441.12,441.48,18391
2021-07-29 11:00:00,441.53,441.665,441.4,441.405,44691
2021-07-29 11:15:00,441.405,441.44,441.17,441.18,28205
2021-07-29 11:30:00,441.18,441.45,441.18,441.45,18485
2021-07-29 11:45:00,441.42,441.48,441.14,441.21,28370
2021-07-29 12:00:00,441.22,441.585,441.19,441.55,13507
2021-07-29 12:15:00,441.55,441.72,441.55,441.605,19039
2021-07-29 12:30:00,441.605,441.7,441.36,441.365,16135
2021-07-29 12:45:00,441.34,441.41,441.26,441.365,18399
2021-07-29 13:00:00,441.38,441.65,441.36,441.65,13947
2021-07-29 13:15:00,441.63,441.72,441.44,441.71,10762
2021-07-29 13:30:00,441.71,441.785,441.545,441.56,10483
2021-07-29 13:45:00,441.61,441.635,441.47,441.48,4985
2021-07-29 14:00:00,441.535,441.62,441.435,441.6,10988
2021-07-29 14:15:00,441.56,441.59,441.24,441.36,35440
2021-07-29 14:30:00,441.335,441.36,440.96,441.13,25952
2021-07-29 14:45:00,441.03,441.22,441.03,441.15,15196
2021-07-29 15:00:00,441.14,441.14,440.88,440.915,51163
2021-07-29 15:15:00,440.91,441.07,440.89,440.91,26286
2021-07-29 15:30:00,440.89,441.05,440.78,440.98,76905
2021-07-29 15:45:00,440.995,441.065,440.66,440.66,108856
2021-07-29 16:00:00,440.63,440.63,440.03,440.08,9720
2021-07-30 09:30:00,437.91,439.26,437.91,439.11,51199
2021-07-30 09:45:00,439.21,439.685,439.12,439.49,44531
2021-07-30 10:00:00,439.44,440.02,439.44,439.89,28075
2021-07-30 10:15:00,439.91,439.91,438.66,438.66,37111
2021-07-30 10:30:00,438.68,439.22,438.53,438.87,33929
2021-07-30 10:45:00,439.1,439.1,438.6,438.6,18492
2021-07-30 11:00:00,438.52,439.175,438.15,439.08,24690
2021-07-30 11:15:00,438.9,438.98,438.52,438.82,14124
2021-07-30 11:30:00,438.8,438.87,438.135,438.41,32605
2021-07-30 11:45:00,438.4,438.45,438.09,438.395,10264
2021-07-30 12:00:00,438.33,438.54,438.3,438.52,19826
2021-07-30 12:15:00,438.5,438.79,438.47,438.58,18072
2021-07-30 12:30:00,438.645,438.97,438.645,438.9,10161
2021-07-30 12:45:00,438.91,439.06,438.8,438.95,15069
2021-07-30 13:00:00,438.96,438.99,438.64,438.875,14775
2021-07-30 13:15:00,438.9,438.92,438.57,438.735,17807
2021-07-30 13:30:00,438.72,439.15,438.72,439.03,29212
2021-07-30 13:45:00,438.9,439.01,438.81,438.86,12378
2021-07-30 14:00:00,438.89,438.895,438.54,438.64,44039
2021-07-30 14:15:00,438.63,438.705,438.16,438.16,66764
2021-07-30 14:30:00,438.1,438.26,437.775,438.05,111263
2021-07-30 14:45:00,438.08,438.69,438.08,438.53,96966
2021-07-30 15:00:00,438.53,438.86,438.53,438.7,70765
2021-07-30 15:15:00,438.725,438.725,438.1,438.42,54172
2021-07-30 15:30:00,438.43,438.71,438.11,438.11,47548
2021-07-30 15:45:00,438.09,438.52,438.025,438.48,132224
2021-07-30 16:00:00,438.86,439.01,438.8,439.01,34405
2021-08-02 09:30:00,440.34,440.88,440.1,440.3,60373
2021-08-02 09:45:00,440.34,440.68,440.09,440.11,46993
2021-08-02 10:00:00,440.21,440.44,439.7,440.39,55842
2021-08-02 10:15:00,440.41,440.72,440.36,440.49,26927
2021-08-02 10:30:00,440.61,440.65,440.19,440.21,21345
2021-08-02 10:45:00,440.09,440.32,439.97,439.99,16248
2021-08-02 11:00:00,440.02,440.385,439.85,440.16,24229
2021-08-02 11:15:00,440.23,440.3,440.01,440.245,15322
2021-08-02 11:30:00,440.31,440.31,439.78,439.86,15164
2021-08-02 11:45:00,439.84,439.92,438.86,438.9,29107
2021-08-02 12:00:00,438.77,438.8,438.22,438.62,45398
2021-08-02 12:15:00,438.61,438.69,438.3,438.55,39844
2021-08-02 12:30:00,438.5,439.15,438.44,439.06,21271
2021-08-02 12:45:00,439.04,439.04,438.59,438.64,15819
2021-08-02 13:00:00,438.86,439.12,438.71,439.03,27439
2021-08-02 13:15:00,439.01,439.21,438.86,438.89,21941
2021-08-02 13:30:00,438.985,439.005,438.51,438.51,28766
2021-08-02 13:45:00,438.52,438.65,438.18,438.54,34500
2021-08-02 14:00:00,438.48,438.91,438.42,438.9,16467
2021-08-02 14:15:00,438.85,438.965,438.565,438.68,17385
2021-08-02 14:30:00,438.61,438.875,438.61,438.76,23549
2021-08-02 14:45:00,438.8,438.92,438.61,438.8,22940
2021-08-02 15:00:00,438.71,438.81,438.415,438.43,24311
2021-08-02 15:15:00,438.415,438.56,438.08,438.145,45678
2021-08-02 15:30:00,438.125,438.21,437.63,437.63,92239
2021-08-02 15:45:00,437.61,437.85,437.305,437.6,196168
2021-08-02 16:00:00,437.67,437.96,437.67,437.87,9038
2021-08-03 09:30:00,438.44,438.63,437.42,437.55,62871
2021-08-03 09:45:00,437.53,437.695,436.34,436.43,66211
2021-08-03 10:00:00,436.43,437.06,436.115,436.395,79094
2021-08-03 10:15:00,436.3,437.97,436.3,437.88,65029
2021-08-03 10:30:00,437.785,437.85,436.99,437.42,35240
2021-08-03 10:45:00,437.405,438.08,437.14,437.5,48682
2021-08-03 11:00:00,437.61,437.87,437.26,437.47,52859
2021-08-03 11:15:00,437.46,437.72,437.04,437.72,9964
2021-08-03 11:30:00,437.88,439.67,437.84,439.64,95274
2021-08-03 11:45:00,439.51,439.83,439.375,439.74,49680
2021-08-03 12:00:00,439.79,439.84,439.47,439.47,32399
2021-08-03 12:15:00,439.575,439.575,439.065,439.23,23416
2021-08-03 12:30:00,439.25,439.7,439.16,439.595,18334
2021-08-03 12:45:00,439.64,439.77,439.44,439.77,25166
2021-08-03 13:00:00,439.815,440.27,439.815,440.16,36525
2021-08-03 13:15:00,440.25,440.255,440.01,440.085,8167
2021-08-03 13:30:00,440.08,440.25,439.99,440.01,10406
2021-08-03 13:45:00,439.97,440.27,439.97,440.18,16251
2021-08-03 14:00:00,440.24,440.59,439.88,440.45,41459
2021-08-03 14:15:00,440.43,440.58,440.37,440.51,15922
2021-08-03 14:30:00,440.47,440.58,440.4,440.54,8866
2021-08-03 14:45:00,440.54,440.54,440.21,440.47,19656
2021-08-03 15:00:00,440.56,440.91,440.49,440.62,32417
2021-08-03 15:15:00,440.66,440.97,440.65,440.86,43275
2021-08-03 15:30:00,440.85,441.04,440.72,440.72,47821
2021-08-03 15:45:00,440.655,441.24,440.57,441.24,74035
2021-08-03 16:00:00,440.97,440.97,440.61,440.64,3342
2021-08-04 09:30:00,439.76,439.96,439.47,439.675,30234
2021-08-04 09:45:00,439.69,440.185,439.6,439.92,26407
2021-08-04 10:00:00,439.97,440.37,439.97,439.97,15689
2021-08-04 10:15:00,440.02,440.095,439.69,439.74,8482
2021-08-04 10:30:00,439.46,440.02,439.045,439.82,65541
2021-08-04 10:45:00,439.77,440.03,439.38,439.42,22934
2021-08-04 11:00:00,439.38,439.89,439.29,439.695,25007
2021-08-04 11:15:00,439.8,439.85,439.17,439.21,9802
2021-08-04 11:30:00,439.25,439.45,438.77,439.02,36477
2021-08-04 11:45:00,439.06,439.48,439.01,439.35,48448
2021-08-04 12:00:00,439.395,439.65,439.315,439.63,40242
2021-08-04 12:15:00,439.645,439.71,439.2,439.305,47764
2021-08-04 12:30:00,439.3,439.43,439.2,439.285,45349
2021-08-04 12:45:00,439.28,439.59,439.28,439.57,23389
2021-08-04 13:00:00,439.56,439.995,439.56,439.965,59655
2021-08-04 13:15:00,439.96,440.1,439.835,439.87,13259
2021-08-04 13:30:00,439.9,439.93,439.705,439.725,9776
2021-08-04 13:45:00,439.72,439.915,439.63,439.86,9339
2021-08-04 14:00:00,439.94,440.165,439.84,440.09,20281
2021-08-04 14:15:00,440.125,440.15,440.01,440.085,12642
2021-08-04 14:30:00,440.07,440.27,439.985,440.14,20662
2021-08-04 14:45:00,440.16,440.18,439.6,439.73,54602
2021-08-04 15:00:00,439.73,439.88,439.46,439.52,41545
2021-08-04 15:15:00,439.51,439.72,439.37,439.715,29927
2021-08-04 15:30:00,439.69,439.77,439.495,439.745,38328
2021-08-04 15:45:00,439.74,439.855,438.985,439.01,121423
2021-08-04 16:00:00,439.03,439.2,439.03,439.12,6805
2021-08-05 09:30:00,440.27,440.6,439.9,440.415,65607
2021-08-05 09:45:00,440.535,440.71,440.335,440.71,19162
2021-08-05 10:00:00,440.82,440.87,440.58,440.78,19547
2021-08-05 10:15:00,440.815,440.82,440.37,440.43,20609
2021-08-05 10:30:00,440.51,440.75,440.43,440.7,21215
2021-08-05 10:45:00,440.63,441.065,440.63,440.99,24452
2021-08-05 11:00:00,440.97,441.095,440.865,440.99,16994
2021-08-05 11:15:00,440.99,441.1,440.845,441.06,11661
2021-08-05 11:30:00,441.04,441.11,440.83,440.91,15188
2021-08-05 11:45:00,440.9,440.98,440.84,440.89,12078
2021-08-05 12:00:00,440.89,441.01,440.74,441.01,20779
2021-08-05 12:15:00,441.0,441.0,440.77,440.8,24515
2021-08-05 12:30:00,440.88,440.88,440.55,440.61,19582
2021-08-05 12:45:00,440.56,440.63,440.45,440.46,5007
2021-08-05 13:00:00,440.455,440.61,440.42,440.61,27623
2021-08-05 13:15:00,440.56,440.77,440.56,440.77,13991
2021-08-05 13:30:00,440.74,440.83,440.73,440.78,17051
2021-08-05 13:45:00,440.765,440.98,440.765,440.98,19670
2021-08-05 14:00:00,440.99,441.13,440.82,440.84,19737
2021-08-05 14:15:00,440.84,440.94,440.79,440.83,35573
2021-08-05 14:30:00,440.82,440.96,440.755,440.86,25183
2021-08-05 14:45:00,440.83,440.86,440.69,440.75,60593
2021-08-05 15:00:00,440.76,440.96,440.7,440.82,30019
2021-08-05 15:15:00,440.8,440.85,440.67,440.85,11879
2021-08-05 15:30:00,440.8,441.235,440.8,441.225,36638
2021-08-05 15:45:00,441.205,441.83,441.11,441.72,113912
2021-08-05 16:00:00,441.64,441.66,441.49,441.49,10849
2021-08-06 09:30:00,442.11,442.89,442.11,442.65,26817
2021-08-06 09:45:00,442.68,442.75,441.92,442.015,35693
2021-08-06 10:00:00,442.05,442.51,441.86,442.185,27388
2021-08-06 10:15:00,442.23,442.51,442.15,442.42,18617
2021-08-06 10:30:00,442.42,442.61,442.32,442.37,11813
2021-08-06 10:45:00,442.345,442.37,441.85,442.07,26333
2021-08-06 11:00:00,442.16,442.29,441.88,442.07,38428
2021-08-06 11:15:00,442.1,442.43,442.0,442.39,30204
2021-08-06 11:30:00,442.34,442.34,442.1,442.12,8542
2021-08-06 11:45:00,442.05,442.56,442.04,442.56,11464
2021-08-06 12:00:00,442.56,442.58,442.395,442.395,11556
2021-08-06 12:15:00,442.46,442.57,442.39,442.55,7687
2021-08-06 12:30:00,442.51,442.63,442.36,442.42,12353
2021-08-06 12:45:00,442.39,442.78,442.38,442.76,17754
2021-08-06 13:00:00,442.76,442.81,442.7,442.79,9845
2021-08-06 13:15:00,442.79,442.82,442.56,442.59,20838
2021-08-06 13:30:00,442.61,442.7,442.505,442.53,22901
2021-08-06 13:45:00,442.53,442.67,442.52,442.66,14451
2021-08-06 14:00:00,442.67,442.72,442.55,442.56,36162
2021-08-06 14:15:00,442.54,442.63,442.46,442.53,16643
2021-08-06 14:30:00,442.53,442.55,442.39,442.4,27596
2021-08-06 14:45:00,442.39,442.39,442.06,442.125,22994
2021-08-06 15:00:00,442.06,442.33,441.95,442.285,27755
2021-08-06 15:15:00,442.33,442.49,442.26,442.49,27669
2021-08-06 15:30:00,442.48,442.67,442.18,442.18,53369
2021-08-06 15:45:00,442.18,442.605,442.05,442.52,87986
2021-08-06 16:00:00,442.45,442.53,442.45,442.53,13227
2021-08-09 09:30:00,442.46,442.74,441.31,441.79,59082
2021-08-09 09:45:00,441.82,442.2,441.7,441.83,31144
2021-08-09 10:00:00,441.75,441.88,441.51,441.59,24497
2021-08-09 10:15:00,441.495,441.84,441.46,441.79,35087
2021-08-09 10:30:00,441.785,442.07,441.685,442.01,24426
2021-08-09 10:45:00,442.005,442.28,441.7,441.85,25971
2021-08-09 11:00:00,441.83,441.905,441.74,441.83,21823
2021-08-09 11:15:00,441.87,442.03,441.81,441.955,6429
2021-08-09 11:30:00,442.01,442.13,441.92,442.075,20254
2021-08-09 11:45:00,442.065,442.36,442.055,442.36,18637
2021-08-09 12:00:00,442.35,442.36,442.155,442.21,16618
2021-08-09 12:15:00,442.19,442.22,442.05,442.07,12763
2021-08-09 12:30:00,442.07,442.2,442.07,442.09,17239
2021-08-09 12:45:00,442.12,442.21,442.12,442.12,7861
2021-08-09 13:00:00,442.22,442.25,442.16,442.25,13306
2021-08-09 13:15:00,442.24,442.29,442.13,442.15,16391
2021-08-09 13:30:00,442.115,442.245,442.07,442.22,16839
2021-08-09 13:45:00,442.21,442.32,442.17,442.25,10903
2021-08-09 14:00:00,442.25,442.39,442.24,442.35,20229
2021-08-09 14:15:00,442.37,442.615,442.37,442.615,22654
2021-08-09 14:30:00,442.635,442.77,442.475,442.515,38194
2021-08-09 14:45:00,442.52,442.565,442.46,442.53,14717
2021-08-09 15:00:00,442.485,442.53,442.39,442.44,10292
2021-08-09 15:15:00,442.46,442.5,442.195,442.27,23091
2021-08-09 15:30:00,442.32,442.64,442.32,442.33,26523
2021-08-09 15:45:00,442.3,442.3,441.995,442.19,53666
2021-08-09 16:00:00,442.29,442.49,442.29,442.47,4329
2021-08-10 09:30:00,442.63,442.69,442.235,442.63,33748
2021-08-10 09:45:00,442.77,443.02,442.58,442.86,34028
2021-08-10 10:00:00,442.93,443.345,442.86,443.25,46235
2021-08-10 10:15:00,443.3,443.43,443.06,443.06,32198
2021-08-10 10:30:00,443.06,443.06,442.03,442.03,30692
2021-08-10 10:45:00,442.13,442.5,441.94,442.33,22920
2021-08-10 11:00:00,442.185,442.41,441.995,442.01,23256
2021-08-10 11:15:00,441.99,442.67,441.92,442.58,8632
2021-08-10 11:30:00,442.49,442.81,442.42,442.8,11384
2021-08-10 11:45:00,442.87,443.04,442.85,443.04,15592
2021-08-10 12:00:00,443.05,443.22,442.93,442.98,21831
2021-08-10 12:15:00,443.02,443.26,443.01,443.04,10166
2021-08-10 12:30:00,443.04,443.045,442.85,442.87,21865
2021-08-10 12:45:00,442.89,442.92,442.77,442.88,11909
2021-08-10 13:00:00,442.89,442.96,442.83,442.85,6663
2021-08-10 13:15:00,442.87,442.99,442.74,442.885,10726
2021-08-10 13:30:00,442.83,442.98,442.83,442.95,7757
2021-08-10 13:45:00,442.81,442.95,442.58,442.95,27701
2021-08-10 14:00:00,442.97,443.05,442.49,442.51,24923
2021-08-10 14:15:00,442.51,442.81,442.41,442.81,40411
2021-08-10 14:30:00,442.795,442.9,442.77,442.8,7726
2021-08-10 14:45:00,442.84,442.9,442.76,442.85,17127
2021-08-10 15:00:00,442.845,442.88,442.52,442.62,31716
2021-08-10 15:15:00,442.6,442.69,442.5,442.69,18808
2021-08-10 15:30:00,442.68,442.71,442.39,442.44,26307
2021-08-10 15:45:00,442.46,442.67,442.22,442.67,113020
2021-08-10 16:00:00,442.45,442.45,442.29,442.31,9748
2021-08-11 09:30:00,443.75,443.83,443.25,443.6,49259
2021-08-11 09:45:00,443.66,443.87,443.455,443.62,26968
2021-08-11 10:00:00,443.63,443.79,443.55,443.63,28037
2021-08-11 10:15:00,443.62,443.695,443.505,443.64,24029
2021-08-11 10:30:00,443.63,443.71,443.28,443.68,26574
2021-08-11 10:45:00,443.67,443.7,443.31,443.34,13593
2021-08-11 11:00:00,443.33,443.33,442.82,443.05,18457
2021-08-11 11:15:00,442.99,443.135,442.74,442.94,17708
2021-08-11 11:30:00,442.88,443.12,442.72,442.77,8753
2021-08-11 11:45:00,442.72,442.88,442.62,442.75,47560
2021-08-11 12:00:00,442.78,443.15,442.76,442.92,24858
2021-08-11 12:15:00,442.92,443.1,442.855,443.025,23881
2021-08-11 12:30:00,442.98,443.22,442.98,443.15,12877
2021-08-11 12:45:00,443.15,443.24,443.13,443.23,16264
2021-08-11 13:00:00,443.24,443.49,443.23,443.4,17916
2021-08-11 13:15:00,443.43,443.45,443.27,443.425,17001
2021-08-11 13:30:00,443.45,443.48,443.17,443.24,10146
2021-08-11 13:45:00,443.335,443.45,443.33,443.35,8695
2021-08-11 14:00:00,443.38,443.49,443.27,443.395,19987
2021-08-11 14:15:00,443.4,443.4,443.12,443.295,30928
2021-08-11 14:30:00,443.37,443.5,443.34,443.37,19765
2021-08-11 14:45:00,443.38,443.41,443.29,443.39,18147
2021-08-11 15:00:00,443.38,443.68,443.38,443.61,32050
2021-08-11 15:15:00,443.63,443.735,443.54,443.68,29914
2021-08-11 15:30:00,443.69,443.71,443.39,443.415,27774
2021-08-11 15:45:00,443.43,443.76,443.385,443.76,126506
2021-08-11 16:00:00,443.69,443.7,443.67,443.7,4925
2021-08-12 09:30:00,443.61,443.62,443.05,443.22,57946
2021-08-12 09:45:00,443.22,443.36,442.9,443.08,37634
2021-08-12 10:00:00,443.09,443.09,442.66,443.09,65280
2021-08-12 10:15:00,443.055,443.43,442.985,443.43,35905
2021-08-12 10:30:00,443.43,443.55,443.38,443.5,50373
2021-08-12 10:45:00,443.5,443.75,443.405,443.73,30697
2021-08-12 11:00:00,443.75,443.755,443.38,443.38,32252
2021-08-12 11:15:00,443.435,443.85,443.41,443.805,23204
2021-08-12 11:30:00,443.75,443.98,443.685,443.92,15645
2021-08-12 11:45:00,443.89,444.105,443.85,443.9,20121
2021-08-12 12:00:00,443.9,444.36,443.9,444.355,45818
2021-08-12 12:15:00,444.285,444.34,444.05,444.305,14686
2021-08-12 12:30:00,444.3,444.44,444.3,444.355,16370
2021-08-12 12:45:00,444.365,444.42,444.28,444.28,11576
