exit_time,sym,entry_price,exit_price,dollar_pos,pnl,hold_bars
2025-01-30 21:00:00,AVAX,33.3831,34.36725,61876.33280816654,1824.1443404943543,243
2025-01-31 15:00:00,ETH,3350.975,3427.4455,74885.10763749453,1708.9061015355285,3
2025-01-31 18:00:00,SUSHI,1.2461,1.287715,45087.851106656875,1505.762718725242,193
2025-02-01 07:00:00,BTC,103556.0925,102178.45,139090.83441513914,-1850.3734567887307,517
2025-02-01 08:00:00,LTC,113.918,124.223,69137.0292496197,6254.122144150447,392
2025-02-01 11:00:00,DOT,5.96855,6.39664,78296.67625955056,5615.773368732943,289
2025-02-01 16:00:00,SUSHI,1.287715,1.21435,14585.437720301696,-830.9762939392122,193
2025-02-01 18:00:00,BTC,102178.45,101977.15,166011.78301201478,-327.05694713825727,528
2025-02-02 03:00:00,ETH,3403.245,3076.6665,74970.07129981092,-7194.196547702358,35
2025-02-02 04:00:00,BTC,101977.15,99539.16,198095.57585114252,-4735.914202047469,538
2025-02-02 16:00:00,ETH,3076.6665,3015.463,102100.93110761755,-2031.0730256415611,48
2025-02-02 16:00:00,AVAX,34.36725,29.4131,89243.47939727391,-12864.735568193684,310
2025-02-02 17:00:00,LINK,25.4715,20.7,60454.5322101464,-11324.76691363734,2115
2025-02-02 17:00:00,DOT,6.39664,5.244245,49642.5348533243,-8943.415441903348,319
2025-02-02 17:00:00,BCH,429.0,369.085,99896.82412168717,-13951.790716202537,323
2025-02-02 17:00:00,SHIB,1.8655e-05,1.588e-05,78491.7280546685,-11675.933816762534,3958
2025-02-02 17:00:00,YFI,7218.2245,6130.7015,95448.70167124164,-14380.635901198935,3095
2025-02-02 18:00:00,BCH,369.085,363.45,39830.40542557843,-608.1101496217242,324
2025-02-02 19:00:00,BTC,99539.16,98239.913,169928.47680850624,-2218.0121241531656,553
2025-02-02 19:00:00,SOL,242.015,203.5365,72076.17528544767,-11459.550485387674,921
2025-02-02 19:00:00,SUSHI,1.21435,0.989006,41081.61351043812,-7623.415913777878,220
2025-02-02 22:00:00,BAT,0.2230885,0.187045,70821.45603762819,-11442.334099212878,3195
2025-02-02 22:00:00,CRV,0.7246485,0.5494145,53376.905980793315,-12907.566554872239,312
2025-02-03,BTC,98239.913,96513.595,122030.34564541829,-2144.374682354484,558
2025-02-03,LTC,124.223,105.295,40931.870787646825,-6236.835773315562,432
2025-02-03,SHIB,1.588e-05,1.478e-05,50391.13478057036,-3490.569789586107,3965
2025-02-03 01:00:00,GRT,0.1742135,0.1188865,51582.296256514106,-16381.587563444598,329
2025-02-03 01:00:00,BAT,0.187045,0.15854,36950.999091517515,-5631.20227273494,3198
2025-02-03 01:00:00,YFI,6130.7015,5187.56,52665.49969617316,-8102.012205568692,3103
2025-02-03 02:00:00,LINK,20.7,17.13,30224.97885528747,-5212.71374460755,2124
2025-02-03 04:00:00,BTC,96513.595,92859.6,90063.65712304789,-3409.801000670744,562
2025-02-03 16:00:00,LINK,20.455,20.42315,22880.15095975527,-35.62614559120867,1
2025-02-03 23:00:00,BTC,92859.6,101445.725,62676.65621369237,5795.303930156811,581
2025-02-04 03:00:00,BTC,101445.725,100729.7795,92150.53728160432,-650.3454185905517,585
2025-02-04 05:00:00,ETH,2813.976,2693.8,52715.25490683998,-2251.301529822713,2
2025-02-04 05:00:00,SOL,203.5365,204.1445,42897.45086088147,128.14237310465745,955
2025-02-04 05:00:00,LINK,21.9391,19.9085,28127.863877932414,-2603.4085441303223,10
2025-02-04 05:00:00,DOT,5.1925,4.702695,33985.57401741996,-3205.836125489142,8
2025-02-04 05:00:00,AAVE,272.5675,252.7825,23376.92033003293,-1696.8727699733147,4
2025-02-04 06:00:00,SOL,204.1445,206.9,3.3545015456142115,0.04527836414373152,955
2025-02-04 11:00:00,UNI,9.9105,9.13335,26079.671342230464,-2045.0851706386582,20
2025-02-04 14:00:00,LTC,105.295,104.405,12674.786063541553,-107.13290846243402,432
2025-02-04 14:00:00,BCH,363.45,338.37,7395.656038624863,-510.33994620638725,324
2025-02-04 21:00:00,BTC,100729.7795,96563.379,118223.53263109569,-4889.979784637211,603
2025-02-05 04:00:00,BTC,96563.379,98053.63,87792.4720670725,1354.8906494917414,610
2025-02-05 04:00:00,DOGE,0.265245,0.264235,33546.944304484205,-127.74006577891915,22
2025-02-05 08:00:00,BTC,98053.63,97682.0715,116351.24037246159,-440.8943589944724,614
2025-02-05 08:00:00,SOL,206.9,205.1105,47188.02524150653,-408.13422508301653,981
2025-02-05 08:00:00,CRV,0.5494145,0.5257415,23108.762488456083,-995.7031246703938,312
2025-02-05 09:00:00,DOT,4.803515,4.72666,40766.50894886318,-652.253619540042,27
2025-02-05 09:00:00,LTC,104.405,103.395,34416.498939773046,-332.9406056143954,451
2025-02-05 10:00:00,AVAX,26.4077,27.0529,42094.12991827892,1028.455057550399,28
2025-02-05 13:00:00,DOGE,0.264235,0.2680895,60189.772618611416,878.011915750891,31
2025-02-05 19:00:00,BCH,338.37,330.765,29367.727441602052,-660.0513260436331,353
2025-02-06,AAVE,257.7205,258.15,23707.614151365324,39.509547273152506,42
2025-02-06 02:00:00,BTC,97682.0715,97355.7325,145529.3642798495,-486.1885756561055,632
2025-02-06 02:00:00,LINK,20.1879,19.44405,39906.452139241024,-1470.4062544283643,44
2025-02-06 03:00:00,BCH,330.765,329.229,51849.49054488372,-240.77764417922538,361
2025-02-06 06:00:00,UNI,9.13335,9.4384,48519.006116967925,1620.5141394976704,63
2025-02-06 12:00:00,SOL,205.1105,198.225,69535.58825434279,-2334.289531375906,1009
2025-02-06 13:00:00,BTC,97355.7325,98679.755,175296.5075525604,2384.004662190909,643
2025-02-06 13:00:00,ETH,2774.3195,2792.647,76785.38723313641,507.25382729541343,22
2025-02-06 13:00:00,LTC,103.395,106.275,58609.15530907494,1632.5196314148304,479
2025-02-06 13:00:00,BCH,329.229,329.38,77829.68341514676,35.69637606555916,371
2025-02-06 15:00:00,BTC,98679.755,97340.845,204236.70039303755,-2771.1313280342315,645
2025-02-06 15:00:00,AAVE,258.15,247.722,46785.7127751524,-1889.9144405163192,57
2025-02-06 15:00:00,DOGE,0.2680895,0.2492825,82267.5604542475,-5771.229419514872,57
2025-02-06 17:00:00,SOL,198.225,190.121,93339.5695549479,-3815.986236212871,1014
2025-02-06 19:00:00,BTC,97340.845,96010.155,171859.22807031064,-2349.387414922092,649
2025-02-07 04:00:00,BTC,96010.155,97489.95,142939.98228187088,2203.1197749946436,658
2025-02-07 09:00:00,BTC,97489.95,97341.2845,165876.47322274817,-252.95026646230644,663
2025-02-07 10:00:00,LTC,106.275,104.4865,32846.96408286508,-552.7809481270682,500
2025-02-07 10:00:00,DOGE,0.2492825,0.2535005,57177.31810757563,967.4723567749664,76
2025-02-07 11:00:00,BTC,97341.2845,97757.144714,192208.33172182264,821.150022552047,665
2025-02-07 13:00:00,BTC,97757.144714,98899.99,214994.40890177182,2513.4259746291536,667
2025-02-07 14:00:00,BTC,98899.99,99801.735,175919.5682641673,1603.989960811631,668
2025-02-07 14:00:00,XRP,2.6179,2.534705,23303.12416686175,-740.5567115100124,499
2025-02-07 15:00:00,ETH,2792.647,2723.1675,99502.95747085872,-2475.5780926112466,48
2025-02-07 16:00:00,BTC,99801.735,97873.7685,153240.9979607128,-2960.3043523724496,670
2025-02-07 20:00:00,AVAX,27.0529,23.905,65296.60351371069,-7597.972054781922,86
2025-02-07 20:00:00,DOT,4.72666,4.5179,63671.89111675953,-2812.164189836948,86
2025-02-07 20:00:00,UNI,9.4384,8.918705,70501.68489235043,-3881.947483697458,101
2025-02-08 01:00:00,BTC,97873.7685,96545.4785,127624.60011794299,-1732.0522412566909,679
2025-02-08 03:00:00,BTC,96545.4785,96733.709,158948.56609332707,309.8950726110992,681
2025-02-08 03:00:00,AAVE,247.722,236.835,23967.227530023945,-1053.3227009283419,93
2025-02-08 04:00:00,SOL,190.121,191.905,69763.75504459874,654.6280473990963,1049
2025-02-08 04:00:00,LTC,104.4865,103.515,54544.738490296426,-507.14889907618016,518
2025-02-08 04:00:00,BCH,329.38,316.934,29677.302694721962,-1121.3908231784221,410
2025-02-08 05:00:00,BTC,96733.709,96212.1,186157.50973430125,-1003.8013997271471,683
2025-02-08 05:00:00,XRP,2.534705,2.377395,42731.053092697715,-2651.993806779207,514
2025-02-08 05:00:00,UNI,8.918705,8.84841,43232.43052337056,-340.7471940870702,110
2025-02-08 06:00:00,LINK,19.44405,18.0897,61804.715402692396,-4304.927024238081,96
2025-02-08 08:00:00,BTC,96212.1,95928.819,208734.4107130171,-614.5847830074882,686
2025-02-08 09:00:00,BCH,316.934,317.555,56051.42174145387,109.8270709404538,415
2025-02-08 10:00:00,BTC,95928.819,96038.75,232126.68905138137,266.00889409580526,688
2025-02-08 10:00:00,DOGE,0.2535005,0.2474505,83207.36805920067,-1985.8129540500563,100
2025-02-08 10:00:00,CRV,0.5257415,0.4795,45585.50224366706,-4009.4647312425027,386
2025-02-08 11:00:00,LTC,103.515,102.879,78723.305475742,-483.67890916844493,525
2025-02-08 20:00:00,BCH,317.555,323.0,77789.44478465631,1333.8272955943162,426
2025-02-09 13:00:00,BCH,323.0,322.3045,99950.23005658631,-215.2179102301979,443
2025-02-09 15:00:00,LTC,102.879,108.036,99770.1374107218,5001.162517395114,553
2025-02-09 17:00:00,XRP,2.377395,2.41045,65466.259157008746,910.2346040245428,550
2025-02-09 20:00:00,BTC,96038.75,96324.3215,258878.8084069568,769.7768831329925,722
2025-02-09 21:00:00,BTC,96324.3215,95216.3965,232965.59991591706,-2679.576749334726,723
2025-02-09 21:00:00,XRP,2.41045,2.3369,87097.85411222353,-2657.61462380636,554
2025-02-09 21:00:00,LINK,18.0897,17.62115,83150.22460784772,-2153.7138670075838,135
2025-02-09 21:00:00,LTC,108.036,103.221,76028.92549510881,-3388.4934305134284,559
2025-02-09 21:00:00,BCH,322.3045,316.33,122872.35817464876,-2277.662595199394,451
2025-02-09 21:00:00,DOGE,0.2474505,0.24205,105109.61299159905,-2293.971784098763,135
2025-02-09 22:00:00,BTC,95216.3965,95882.7215,200118.8991677899,1400.4334378268245,724
2025-02-09 22:00:00,CRV,0.4795,0.5205015,66746.0419064033,5707.378179823552,422
2025-02-10,SOL,191.905,204.0045,94755.32717672632,5974.268941271987,1093
2025-02-10 01:00:00,BTC,95882.7215,95579.63,176117.295558406,-556.7181912618087,727
2025-02-10 01:00:00,BCH,316.33,318.527,92568.5578626717,642.9144299443302,455
2025-02-10 08:00:00,BCH,318.527,333.7555,67595.49775396388,3231.682204479491,462
2025-02-10 09:00:00,BTC,95579.63,97666.7475,153265.0705917514,3346.7613441355506,735
2025-02-10 11:00:00,AAVE,236.835,248.7325,48865.72342204483,2454.7889645271066,149
2025-02-10 14:00:00,BTC,97666.7475,97335.088,182988.01364592687,-621.3958656890898,740
2025-02-10 18:00:00,BTC,97335.088,97542.305,154972.47168735546,329.92142222789306,744
2025-02-10 20:00:00,BTC,97542.305,97372.36,179719.88300394942,-313.1205020950123,746
2025-02-10 21:00:00,AAVE,248.7325,251.125,27277.641628271824,262.3772832084295,159
2025-02-10 22:00:00,BTC,97372.36,97431.0,204489.87256477753,123.14876754757135,748
2025-02-10 22:00:00,BCH,333.7555,329.031,42671.431183628345,-604.0385151017771,476
2025-02-10 22:00:00,DOGE,0.24205,0.253484,74564.02683904012,3522.268468818776,160
2025-02-11 03:00:00,SOL,204.0045,201.237,69279.80040300771,-939.8412663216974,1120
2025-02-11 03:00:00,BCH,329.031,334.07,67372.48722219907,1031.7871662933287,481
2025-02-11 07:00:00,BTC,97431.0,98275.59,248232.0870190963,2151.8237355200877,757
2025-02-11 07:00:00,AAVE,251.125,260.456,49639.064514223515,1844.4285156086428,169
2025-02-11 09:00:00,UNI,8.84841,9.94135,66331.4200304183,8193.140033977337,186
2025-02-11 10:00:00,BTC,98275.59,97983.75,283376.47204524797,-841.517101059217,760
2025-02-11 11:00:00,BCH,334.07,340.1825,93021.7010412459,1702.0239698704363,489
2025-02-11 13:00:00,BTC,97983.75,96816.137,322696.67528570746,-3845.3808220278356,763
2025-02-11 13:00:00,DOGE,0.253484,0.256516,100298.9051478775,1199.7060185588364,175
2025-02-11 14:00:00,BCH,340.1825,337.76,119373.61744128767,-850.0807309356625,492
2025-02-11 15:00:00,UNI,9.94135,9.641405,91033.90378840776,-2746.6253850647945,192
2025-02-11 16:00:00,BTC,96816.137,96332.321816377,239201.2988610192,-1195.3505264448115,766
2025-02-11 21:00:00,BTC,96332.321816377,96343.3455,212079.01701558844,24.269029777052896,771
2025-02-12 05:00:00,BTC,96343.3455,95863.72,179277.4122917588,-892.4956681013325,779
2025-02-12 06:00:00,DOGE,0.256516,0.251755,76585.61858085048,-1421.4479021325387,192
2025-02-12 07:00:00,BTC,95863.72,96057.2,202530.6525297581,408.76392707748846,781
2025-02-12 08:00:00,CRV,0.5205015,0.527495,38024.964007075214,510.9064734366457,480
2025-02-12 09:00:00,LTC,112.8865,117.486,43490.14889672555,1771.9828309894401,53
2025-02-12 10:00:00,BTC,96057.2,95982.2145,229208.52939919586,-178.92793232847,784
2025-02-12 10:00:00,SOL,201.237,195.9855,93246.74292225606,-2433.375922202314,1151
2025-02-12 10:00:00,UNI,9.641405,9.413225,67805.66315375965,-1604.7346023141731,211
2025-02-12 10:00:00,BCH,337.76,330.925,97024.19384833127,-1963.4070492460394,512
2025-02-12 13:00:00,BTC,95982.2145,94960.45,260872.98442353954,-2777.0848576641965,787
2025-02-12 13:00:00,SOL,195.9855,192.095,116363.17575187673,-2309.9205566874934,1154
2025-02-12 13:00:00,UNI,9.413225,9.268,91234.97109944545,-1407.551469121046,214
2025-02-12 13:00:00,AAVE,260.456,238.012,76520.34156080725,-6593.906632946675,199
2025-02-12 13:00:00,BCH,330.925,326.884,121225.43081180158,-1480.3111457595824,515
2025-02-12 14:00:00,DOGE,0.251755,0.25317,97707.14930967973,549.1673105725677,200
2025-02-12 16:00:00,BTC,94960.45,97004.0625,181804.28512904057,3912.550010486176,790
2025-02-12 19:00:00,BTC,97004.0625,97177.42,152119.7873304546,271.85568678774683,793
2025-02-12 21:00:00,BCH,326.884,339.95,30654.22595405681,1225.2912847239554,523
2025-02-13 01:00:00,BTC,97177.42,97998.318,129440.50015858602,1093.4376288152441,799
2025-02-13 02:00:00,AAVE,238.012,253.78,29447.224744338564,1950.8421414413162,212
2025-02-13 03:00:00,ETH,2738.34,2744.525,73435.4991210132,165.86638695832607,4
2025-02-13 03:00:00,DOT,5.15075,5.214,42607.77202143297,523.2134311227755,11
2025-02-13 03:00:00,BCH,339.95,342.71,56708.40276469086,460.4065057524526,529
2025-02-13 05:00:00,BTC,97998.318,96702.725,158782.42980127834,-2099.19321853592,803
2025-02-13 07:00:00,SOL,192.095,193.135,80122.19110981503,433.78057083321795,1172
2025-02-13 09:00:00,DOGE,0.25317,0.2589945,69263.50105836817,1593.4955244083662,219
2025-02-13 10:00:00,BTC,96702.725,96144.65,184486.55649748637,-1064.6787359646466,808
2025-02-13 12:00:00,BCH,342.71,331.315,82290.92686280084,-2736.147505475808,538
2025-02-13 13:00:00,UNI,9.268,9.64465,64932.496096171984,2638.845992082775,238
2025-02-13 15:00:00,BTC,96144.65,95995.963,218931.62931044423,-338.57616796441624,813
2025-02-13 22:00:00,ETH,2744.525,2667.55,95721.090915026,-2684.665278393936,23
2025-02-13 23:00:00,DOT,5.214,5.131,68474.26251707382,-1090.0199058145645,31
2025-02-14 09:00:00,LTC,117.486,131.0485,68030.61999424861,7853.406224333076,101
2025-02-14 09:00:00,DOGE,0.2589945,0.2718195,91431.05891330991,4527.522131022849,243
2025-02-14 10:00:00,BTC,95995.963,97080.205,191767.7591989524,2165.95211164651,832
2025-02-14 10:00:00,DOT,5.131,5.2381,91644.39934691862,1912.904924976609,42
2025-02-14 14:00:00,BTC,97080.205,97282.348,228294.24635032256,475.36038721789294,836
2025-02-14 16:00:00,BTC,97282.348,97645.555,205312.55853310443,766.5415152924991,838
2025-02-14 17:00:00,XRP,2.756,2.746395,40826.701142969585,-142.28609015900153,8
2025-02-14 18:00:00,AAVE,253.78,266.292,53391.4818936464,2632.3359660071806,252
2025-02-14 21:00:00,BTC,97645.555,97538.5875,174589.31881552475,-191.25686735458098,843
2025-02-14 22:00:00,ETH,2667.55,2719.905,118175.01182962437,2319.3764856666176,47
2025-02-15,BTC,97538.5875,97470.8215,145917.99961307386,-101.37812547037258,846
2025-02-15,LTC,131.0485,125.37,42017.732409246964,-1820.6823693968897,116
2025-02-15 05:00:00,ETH,2719.905,2722.303,96215.2419036618,84.82801792156363,54
2025-02-15 06:00:00,BTC,97470.8215,97507.84,171217.67198252218,65.02685924611256,852
2025-02-15 07:00:00,SOL,193.135,195.98,102944.71132088921,1516.4403329688025,1220
2025-02-15 09:00:00,BTC,97507.84,97589.915,195432.34399635316,164.50071741410864,855
2025-02-15 15:00:00,BTC,97589.915,97632.965,218966.5864309545,96.59309105713669,861
2025-02-15 16:00:00,LTC,125.37,132.48,64705.66994580258,3669.596500874654,132
2025-02-15 19:00:00,SOL,195.98,194.2055,79245.27387914287,-717.5259643766617,1232
2025-02-16 01:00:00,BTC,97632.965,97700.683,245808.5323123328,170.49223273234125,871
2025-02-16 18:00:00,BTC,97700.683,96948.96,223000.42143746102,-1715.7970717997139,888
2025-02-16 20:00:00,SOL,194.2055,188.4585,103057.39951064359,-3049.7121605086886,1257
2025-02-16 22:00:00,AAVE,266.292,255.7945,78083.65146405959,-3078.1365239810566,304
2025-02-16 23:00:00,BTC,96948.96,96157.635,247587.3665737053,-2020.8785411822903,893
2025-02-16 23:00:00,LTC,132.48,125.7495,41857.66160059667,-2126.532241869079,163
2025-02-16 23:00:00,DOGE,0.2718195,0.2655455,68342.856528941,-1577.4551931063666,305
2025-02-17 04:00:00,BTC,96157.635,96056.7605,207148.3708715769,-217.3097158377801,898
2025-02-17 04:00:00,SOL,188.4585,183.3,80139.67142851673,-2193.589013305325,1265
2025-02-17 06:00:00,ETH,2722.303,2686.4265,118560.11173687725,-1562.4718661839108,103
2025-02-17 06:00:00,AAVE,255.7945,259.1705,55767.7052746738,736.0274478430889,312
2025-02-17 07:00:00,BCH,331.315,325.913,104604.10645986718,-1705.5412012622462,629
2025-02-17 08:00:00,BTC,96056.7605,96167.063,230352.66070679517,264.5152118950454,902
2025-02-17 10:00:00,ETH,2686.4265,2749.85,138695.11232115165,3274.435186036374,107
2025-02-17 12:00:00,BCH,325.913,331.982,83369.63292617176,1552.4704514055522,634
2025-02-17 14:00:00,SOL,183.3,184.255,46946.547658821626,244.59330613297274,1275
2025-02-17 15:00:00,BTC,96167.063,95710.684,255865.00818919443,-1214.2558265752232,909
2025-02-17 15:00:00,ETH,2749.85,2757.175,113024.86110303692,301.07355222276715,112
2025-02-17 16:00:00,UNI,9.64465,9.735685,87399.75481544358,824.9585707748736,337
2025-02-17 18:00:00,AAVE,259.1705,261.345,30346.5630197518,254.61463124256423,324
2025-02-17 20:00:00,LTC,125.7495,121.097,63447.21655346825,-2347.430208589388,184
2025-02-17 23:00:00,XRP,2.746395,2.66055,68462.01537775429,-2139.9404346801216,86
2025-02-18 01:00:00,BCH,331.982,324.671,60806.31264071583,-1339.093540361452,647
2025-02-18 05:00:00,ETH,2757.175,2677.92,77590.78863111939,-2230.3473493555452,126
2025-02-18 06:00:00,BTC,95710.684,95391.641,232293.58874285704,-774.3298902062508,924
2025-02-18 07:00:00,SOL,184.255,165.6875,69565.21209880766,-7010.133107077751,1292
2025-02-18 07:00:00,AAVE,261.345,252.37,52087.5276215595,-1788.7679519543044,337
2025-02-18 09:00:00,SOL,165.6875,170.037,16998.24242539198,446.22470270384025,1292
2025-02-18 10:00:00,ETH,2677.92,2695.06,99330.03756075642,635.760905400965,131
2025-02-18 10:00:00,SOL,170.037,167.955,47325.31011804353,-579.4697369735195,1293
2025-02-18 14:00:00,BTC,95391.641,95477.2205,252637.93518969472,226.65118188463282,932
2025-02-18 16:00:00,ETH,2695.06,2634.85,121739.22671990024,-2719.760911002055,137
2025-02-18 16:00:00,XRP,2.66055,2.49097,92352.33991137537,-5886.418147439837,103
2025-02-18 16:00:00,AAVE,252.37,245.0425,74768.9614357824,-2170.898145265668,346
2025-02-18 16:00:00,LTC,121.097,121.775,89997.8055251101,503.88128645652404,204
2025-02-18 16:00:00,BCH,324.671,310.15,83550.99959716883,-3736.8414953922274,662
2025-02-18 17:00:00,BTC,95477.2205,94098.004,215790.73118755614,-3117.2057108736312,935
2025-02-18 21:00:00,BTC,94098.004,94999.9115,183741.59344310057,1761.1204716763539,939
2025-02-18 22:00:00,BCH,310.15,315.373,35039.38422316597,590.0715905129658,668
2025-02-19,ETH,2634.85,2667.9,95993.04128564277,1204.079934148248,145
2025-02-19 01:00:00,BTC,94999.9115,95420.95,150607.11081210998,667.4889589309126,943
2025-02-19 01:00:00,XRP,2.49097,2.537905,58375.36109837069,1099.9119110836443,112
2025-02-19 02:00:00,BCH,315.373,315.6515,58431.49572666564,51.59976142496935,672
2025-02-19 03:00:00,DOT,5.2381,4.77754,69770.59931257511,-6134.580710448368,155
2025-02-19 03:00:00,DOGE,0.2655455,0.252785,89921.21624965557,-4321.066182457359,357
2025-02-19 04:00:00,BTC,95420.95,95204.334,175399.10623935657,-398.1751680018225,946
2025-02-19 07:00:00,BTC,95204.334,95660.906,197860.89048423417,948.8826684105346,949
2025-02-19 11:00:00,ETH,2667.9,2726.305,122291.75650729574,2677.180568540266,156
2025-02-19 11:00:00,DOT,4.77754,4.8365,88181.04924075857,1088.2493214573014,163
2025-02-19 11:00:00,UNI,9.735685,9.63935,64749.676097172094,-640.7006848332771,380
2025-02-19 11:00:00,BCH,315.6515,323.851,82984.78630678794,2155.648730712535,681
2025-02-19 13:00:00,AAVE,245.0425,255.345,51915.08344150533,2182.70360103292,367
2025-02-19 15:00:00,BTC,95660.906,95948.125,219129.13621297525,657.9286566024574,957
2025-02-19 15:00:00,ETH,2726.305,2696.35,150821.4076608466,-1657.1349377566519,160
2025-02-19 17:00:00,BCH,323.851,322.143,45352.301224975716,-239.18941269985189,687
2025-02-19 18:00:00,DOT,4.8365,4.8395,49071.81718029797,30.438426866721695,170
2025-02-19 19:00:00,UNI,9.63935,9.530805,32715.167282185263,-368.392872200385,388
2025-02-19 21:00:00,BCH,322.143,319.98,69153.46933161943,-464.32470723960995,691
2025-02-20 01:00:00,BTC,95948.125,96747.1775,197335.02467418974,1643.3989179410648,967
2025-02-20 06:00:00,BCH,319.98,322.9355,90252.82361765094,833.6215394773575,700
2025-02-20 08:00:00,BTC,96747.1775,97154.17,230411.22069120943,969.2855250187059,974
2025-02-20 16:00:00,BTC,97154.17,97552.435,204343.86525199137,837.6687227587269,982
2025-02-20 16:00:00,BCH,322.9355,321.145,112297.60891601483,-622.62857060969,710
2025-02-20 17:00:00,DOT,4.8395,5.01391,71397.84050148829,2573.095849129986,193
2025-02-20 21:00:00,ETH,2696.35,2726.87,129008.42514480447,1460.2470507980902,190
2025-02-21 02:00:00,LTC,121.775,136.1395,58245.604931762246,6870.613771646876,262
2025-02-21 03:00:00,BTC,97552.435,98176.6645,180643.8589298408,1155.9242548670907,993
2025-02-21 11:00:00,BTC,98176.6645,98652.21,207762.30561940928,1006.3534956103172,1001
2025-02-21 14:00:00,BTC,98652.21,98826.971,230103.3362457659,407.6248179908587,1004
2025-02-21 15:00:00,DOT,5.01391,5.204025,93999.89823684619,3564.2424082797606,215
2025-02-21 15:00:00,BCH,321.145,324.1645,134312.17558805854,1262.8426853544097,733
2025-02-21 15:00:00,DOGE,0.252785,0.252395,108274.13580686982,-167.0467510519983,417
2025-02-21 16:00:00,BTC,98826.971,98267.5765,202367.51116688666,-1145.4694156866033,1006
2025-02-21 16:00:00,ETH,2726.87,2737.8375,108595.33995416929,436.7716066212813,209
2025-02-21 16:00:00,MKR,1414.104,1421.8505,26599.706942310426,145.713914838376,21
2025-02-21 17:00:00,AAVE,255.345,247.4,74057.67682288149,-2304.287306811541,419
2025-02-21 20:00:00,BTC,98267.5765,94950.0465,180621.88020170768,-6097.825219344562,1010
2025-02-21 21:00:00,BCH,324.1645,312.01,105459.47044023941,-3954.1872520460706,739
2025-02-21 21:00:00,MKR,1457.0195,1434.5605,22379.06933119783,-344.95867633163,1
2025-02-22 01:00:00,LTC,136.1395,129.186,34220.96088134506,-1747.8795756443399,285
2025-02-22 02:00:00,BTC,94950.0465,96350.6915,151112.97291810912,2229.126132685839,1016
2025-02-22 04:00:00,BTC,96350.6915,96399.295,172859.058031712,87.19766403590233,1018
2025-02-22 04:00:00,AAVE,247.4,242.72,51923.06095767574,-982.2147343650882,430
2025-02-22 05:00:00,XRP,2.537905,2.5828,81183.96357602229,1436.1270594232444,188
2025-02-22 05:00:00,UNI,9.530805,8.78557,55919.2515004049,-4372.451581152305,446
2025-02-22 05:00:00,BCH,312.01,318.589,79040.43014035311,1666.6356523617314,747
2025-02-22 06:00:00,BTC,96399.295,96386.5685,207210.00040072668,-27.35557423008893,1020
2025-02-22 07:00:00,DOGE,0.252395,0.243887,79931.97546471705,-2694.432327319526,433
2025-02-22 07:00:00,CRV,0.527495,0.4966,62106.4186233204,-3637.52794503737,719
2025-02-22 16:00:00,XRP,2.5828,2.5865,105382.04647639018,150.96545298227664,199
2025-02-22 16:00:00,BCH,318.589,320.985,109642.42225989384,824.5835346942526,758
2025-02-22 22:00:00,DOT,5.204025,5.05321,70973.80613847743,-2056.853026796461,246
2025-02-23,LTC,129.186,125.958,55904.599313774204,-1396.9009535465423,308
2025-02-23 01:00:00,XRP,2.5865,2.55809,128609.79006701792,-1412.6441661720414,208
2025-02-23 04:00:00,BCH,320.985,325.2545,133017.5883443382,1769.2994795275515,770
2025-02-23 08:00:00,CRV,0.4966,0.528575,81830.44167119538,5268.8851639880695,744
2025-02-23 09:00:00,BTC,96386.5685,96323.715,232955.32881402565,-151.90973169266593,1047
2025-02-23 11:00:00,XRP,2.55809,2.5706,101391.80056818535,495.84315841429486,218
2025-02-23 12:00:00,DOGE,0.243887,0.24373,102539.09618899522,-66.00859456088793,462
2025-02-23 15:00:00,BTC,96323.715,95487.316516,256538.7084562354,-2227.5779836783786,1053
2025-02-23 17:00:00,XRP,2.5706,2.55952,123542.75137172037,-532.5035731730671,224
2025-02-23 19:00:00,BTC,95487.316516,95757.78,288716.24647238787,817.7756455773704,1057
2025-02-23 21:00:00,BCH,325.2545,325.492,109487.36337582444,79.94739135587533,787
2025-02-23 23:00:00,DOT,5.05321,4.95425,92574.3245196111,-1812.937747384476,271
2025-02-23 23:00:00,UNI,8.78557,9.02075,77200.10379587256,2066.5614650743537,488
2025-02-23 23:00:00,BCH,325.492,327.85,130964.6288471527,948.7624728767115,789
2025-02-24 02:00:00,AAVE,242.72,242.688,74858.67331738074,-9.869304326619083,476
2025-02-24 03:00:00,BTC,95757.78,95459.9165,264449.42422265385,-822.5945826223456,1065
2025-02-24 03:00:00,DOGE,0.24373,0.2302655,123734.22000288178,-6835.51226861199,477
2025-02-24 06:00:00,BCH,327.85,318.8415,94767.19273530791,-2603.9660081013385,796
2025-02-24 08:00:00,UNI,9.02075,8.50399,54594.073628452345,-3127.459855138322,497
2025-02-24 09:00:00,BTC,95459.9165,95828.107,305469.9540287151,1178.2027392492919,1071
2025-02-24 14:00:00,BTC,95828.107,94640.345,274314.94610798237,-3400.055361827298,1076
2025-02-24 15:00:00,BTC,94640.345,94295.5775,215263.72587373684,-784.189201869181,1077
2025-02-24 15:00:00,DOT,4.95425,4.668875,113626.69125501563,-6545.131355280841,287
2025-02-24 15:00:00,BCH,318.8415,306.601,115911.21176873057,-4449.894971812472,805
2025-02-24 15:00:00,DOGE,0.2302655,0.225315,100652.66186922549,-2163.9412008468626,489
